Data;Hora;NEBULOSIDADE;PRECIPITACAO TOTAL;PRESSAO;TEMP DO AR BULBO SECO;TEMP DO AR BULBO UMIDO;TEMP DO PONTO DE ORVALHO;UMIDADE;VELOCIDADE DO VENTO
16/03/2017;00:00;4;0;1012.5;26.8;24.7;23.9;84;1
16/03/2017;12:00;6;0;1013.4;29.4;26.2;24.9;77;2
16/03/2017;18:00;null;null;null;null;null;null;null;null
17/03/2017;00:00;5;0;1012.6;26.9;25.4;24.6;88;1
17/03/2017;12:00;5;4.6;1013.9;27.5;26.4;25.8;91;1
17/03/2017;18:00;null;null;null;null;null;null;null;null
18/03/2017;00:00;5;0;1012.7;27.5;25.2;24;82;7
18/03/2017;12:00;7;0;1015.1;29.6;25.6;23.8;71;3
18/03/2017;18:00;null;null;null;null;null;null;null;null
19/03/2017;00:00;6;0;1014.2;27.1;25.1;24.1;84;7
19/03/2017;12:00;7;1.9;1014.7;29.5;26.2;24.7;76;2
19/03/2017;18:00;null;null;null;null;null;null;null;null
20/03/2017;00:00;6;0;1014.4;27;25.2;24.5;86;5
20/03/2017;12:00;3;0;1014.9;29.3;25.5;23.6;72;1
20/03/2017;18:00;null;null;null;null;null;null;null;null
21/03/2017;00:00;6;0;1014.1;27.1;24.7;23.5;81;4
21/03/2017;12:00;4;13;1015.6;26.7;25.7;25.2;92;1
21/03/2017;18:00;null;null;null;null;null;null;null;null
22/03/2017;00:00;5;0;1015.2;27.2;25.3;24.5;85;3
22/03/2017;12:00;6;1.8;1016.1;29.5;26.2;24.7;76;2
22/03/2017;18:00;null;null;null;null;null;null;null;null
23/03/2017;00:00;4;0;1014.4;27.1;25;23.9;83;5
23/03/2017;12:00;4;0;1015.2;29.5;25.5;23.6;71;4
23/03/2017;18:00;null;null;null;null;null;null;null;null
24/03/2017;00:00;4;0;1014.1;26.9;24.9;23.9;84;3
24/03/2017;12:00;3;0;1014.5;29.6;25.6;23.8;71;1
24/03/2017;18:00;null;null;null;null;null;null;null;null
25/03/2017;00:00;5;0;1013;27.2;24.8;23.9;82;5
25/03/2017;12:00;7;0;1013.8;28.9;24.8;23;71;1
25/03/2017;18:00;null;null;null;null;null;null;null;null
26/03/2017;00:00;6;0;1013.5;27.5;25.6;24.7;85;1
26/03/2017;12:00;6;1.5;1014.3;29.9;26.2;24.7;74;3
26/03/2017;18:00;null;null;null;null;null;null;null;null
27/03/2017;00:00;5;0;1012.4;27.4;24.7;23.4;79;5
27/03/2017;12:00;6;0;1014.9;30.3;25.8;23.6;68;5
27/03/2017;18:00;null;null;null;null;null;null;null;null
28/03/2017;00:00;4;0;1014.2;27.5;25;23.6;80;7
28/03/2017;12:00;3;.2;1014.3;29.6;25.7;24;72;2
28/03/2017;18:00;null;null;null;null;null;null;null;null
29/03/2017;00:00;5;0;1012.7;27.7;25.3;24;81;9
29/03/2017;12:00;4;0;1012;29.5;25.9;24.3;74;2
29/03/2017;18:00;null;null;null;null;null;null;null;null
30/03/2017;00:00;5;0;1012.2;27.7;25.5;24.4;83;8
30/03/2017;12:00;3;0;1013.1;30.3;26.8;25.3;75;3
30/03/2017;18:00;null;null;null;null;null;null;null;null
31/03/2017;00:00;5;0;1011.9;27.9;26;25.2;86;3
31/03/2017;12:00;7;0;1014.6;29.9;26.8;25.5;78;5
31/03/2017;18:00;null;null;null;null;null;null;null;null
01/04/2017;00:00;4;0;1014.3;27.7;25.4;24;82;2
01/04/2017;12:00;5;.3;1015;29.5;25.8;24;73;6
01/04/2017;18:00;null;null;null;null;null;null;null;null
02/04/2017;00:00;4;0;1014.3;27.6;25.4;24.4;83;5
02/04/2017;12:00;5;1.2;1014.6;29.9;26.5;25.1;76;7
02/04/2017;18:00;null;null;null;null;null;null;null;null
03/04/2017;00:00;4;1.2;1013.7;27.4;25.4;24.5;84;5
03/04/2017;12:00;4;0;1014.5;29.5;25.2;23.1;69;9
03/04/2017;18:00;null;null;null;null;null;null;null;null
04/04/2017;00:00;6;0;1013.6;27.5;25;23.6;80;5
04/04/2017;12:00;3;0;1014.5;29.9;25.4;23.3;68;2
04/04/2017;18:00;null;null;null;null;null;null;null;null
05/04/2017;00:00;6;0;1014.2;27.4;24.8;23.6;80;7
05/04/2017;12:00;4;4.5;1015.7;28.1;25.5;24.2;80;9
05/04/2017;18:00;null;null;null;null;null;null;null;null
06/04/2017;00:00;4;0;1015.6;27.4;24.4;23;77;7
06/04/2017;12:00;4;0;1016.7;29.7;24.9;22.6;66;1
06/04/2017;18:00;null;null;null;null;null;null;null;null
07/04/2017;00:00;8;10.8;1014.2;25.9;25;24.6;93;2
07/04/2017;12:00;3;1.6;1014.5;28.9;26;24.8;79;1
07/04/2017;18:00;null;null;null;null;null;null;null;null
08/04/2017;00:00;3;0;1013.7;27.1;24.3;22.8;78;3
08/04/2017;12:00;4;0;1014.3;29.2;26.3;25.2;79;4
08/04/2017;18:00;null;null;null;null;null;null;null;null
09/04/2017;00:00;6;6;1013.2;26.9;25.2;24.5;87;5
09/04/2017;12:00;3;16.7;1013.6;28.9;26;24.8;79;3
09/04/2017;18:00;null;null;null;null;null;null;null;null
10/04/2017;00:00;4;0;1012.8;27.1;24.6;23.5;81;1
10/04/2017;12:00;3;0;1013.7;28.7;26;24.8;80;5
10/04/2017;18:00;null;null;null;null;null;null;null;null
11/04/2017;00:00;6;0;1012.6;27.3;25.4;24.5;85;1
11/04/2017;12:00;9;27;1013.6;26.8;26;25.8;94;1
11/04/2017;18:00;null;null;null;null;null;null;null;null
12/04/2017;00:00;8;0;1013.1;27.1;25.7;25;89;1
12/04/2017;12:00;3;0;1014.2;29.1;26.4;25;79;1
12/04/2017;18:00;null;null;null;null;null;null;null;null
13/04/2017;00:00;5;0;1013.7;26.9;25;24.3;85;6
13/04/2017;12:00;10;18.4;1016.3;24.1;24;23.8;99;7
13/04/2017;18:00;null;null;null;null;null;null;null;null
14/04/2017;00:00;7;3;1013.8;26.1;25;24.4;91;2
14/04/2017;12:00;10;15.4;1014.8;25.7;25.6;25.4;99;5
14/04/2017;18:00;null;null;null;null;null;null;null;null
15/04/2017;00:00;6;.8;1014.7;27.3;26;25.4;90;3
15/04/2017;12:00;7;.6;1014.6;27.7;26;25.2;87;2
15/04/2017;18:00;null;null;null;null;null;null;null;null
16/04/2017;00:00;5;1.4;1014.6;26.3;25.6;25.3;95;9
16/04/2017;12:00;4;.4;1014.6;28.9;26.2;25;80;8
16/04/2017;18:00;null;null;null;null;null;null;null;null
17/04/2017;00:00;5;0;1013.1;26.5;25.4;24.8;91;1
17/04/2017;12:00;10;24.3;1015.2;25.4;25;24.9;97;3
17/04/2017;18:00;null;null;null;null;null;null;null;null
18/04/2017;00:00;6;1;1013.7;25.5;25.4;25.2;99;1
18/04/2017;12:00;6;3;1014.5;28.1;26.2;25.2;85;1
18/04/2017;18:00;null;null;null;null;null;null;null;null
19/04/2017;00:00;4;0;1013.9;26.9;24.9;23.9;84;1
19/04/2017;12:00;5;0;1014.5;28.9;25.3;23.7;74;3
19/04/2017;18:00;null;null;null;null;null;null;null;null
20/04/2017;00:00;4;0;1013.5;26.7;23.9;23.9;78;1
20/04/2017;12:00;3;.1;1014.3;27.7;24.5;23;76;1
20/04/2017;18:00;null;null;null;null;null;null;null;null
21/04/2017;00:00;3;0;1013.5;26.8;24;22.6;78;2
21/04/2017;12:00;3;0;1014.4;28.4;25.2;23.8;76;1
21/04/2017;18:00;null;null;null;null;null;null;null;null
22/04/2017;00:00;4;0;1014.3;27.1;25.2;24.3;85;1
22/04/2017;12:00;4;0;1014.5;28.7;26.2;25;81;1
22/04/2017;18:00;null;null;null;null;null;null;null;null
23/04/2017;00:00;4;0;1014.7;27.3;25.4;24.5;85;7
23/04/2017;12:00;3;0;1016.4;29.5;25.8;24;73;3
23/04/2017;18:00;null;null;null;null;null;null;null;null
24/04/2017;00:00;3;0;1015.1;27.1;24.9;23.7;82;1
24/04/2017;12:00;5;.8;1015.8;28.6;25.2;23.7;75;5
24/04/2017;18:00;null;null;null;null;null;null;null;null
25/04/2017;00:00;4;0;1014.5;27;24.5;23.5;81;7
25/04/2017;12:00;3;0;1014.3;29.5;25.5;23.6;71;1
25/04/2017;18:00;null;null;null;null;null;null;null;null
26/04/2017;00:00;3;0;1013.5;26.7;24.6;23.7;84;1
26/04/2017;12:00;3;0;1014.3;28.5;24.2;22.2;69;2
26/04/2017;18:00;null;null;null;null;null;null;null;null
27/04/2017;00:00;6;0;1013.5;26.9;24.2;23.1;80;2
27/04/2017;12:00;6;0;1015.8;28.9;25.9;24.6;78;1
27/04/2017;18:00;null;null;null;null;null;null;null;null
28/04/2017;00:00;5;0;1014.2;27.4;25.3;24.3;83;4
28/04/2017;12:00;3;0;1015.8;29;25.6;24.1;75;2
28/04/2017;18:00;null;null;null;null;null;null;null;null
29/04/2017;00:00;3;0;1014.7;27;24.3;23;79;3
29/04/2017;12:00;3;0;1014.9;27.9;25.4;24.2;81;3
29/04/2017;18:00;null;null;null;null;null;null;null;null
30/04/2017;00:00;5;1.8;1014.4;26.2;24.4;23.7;86;5
30/04/2017;12:00;3;.4;1016.1;29.1;24.7;22.5;68;5
30/04/2017;18:00;null;null;null;null;null;null;null;null
01/05/2017;00:00;10;5.5;1015.6;25.2;25.1;25;69;5
01/05/2017;12:00;6;0;1016.5;28.5;24.2;22.2;69;4
01/05/2017;18:00;null;null;null;null;null;null;null;null
02/05/2017;00:00;5;0;1015.7;26.7;23.4;21.6;74;4
02/05/2017;12:00;6;0;1015.6;28.6;24.4;22.3;69;2
02/05/2017;18:00;null;null;null;null;null;null;null;null
03/05/2017;00:00;4;.2;1014.9;26.4;25.5;23.5;93;1
03/05/2017;12:00;4;25;1015.6;27.3;25.3;24.3;84;5
03/05/2017;18:00;null;null;null;null;null;null;null;null
04/05/2017;00:00;5;0;1014.9;26.7;24.5;23.5;83;6
04/05/2017;12:00;3;.4;1015.3;28.6;25;23.3;73;5
04/05/2017;18:00;null;null;null;null;null;null;null;null
05/05/2017;00:00;3;0;1014.6;27.1;24.2;23;78;7
05/05/2017;12:00;3;3.6;1015.2;28.7;25.2;23.5;74;1
05/05/2017;18:00;null;null;null;null;null;null;null;null
06/05/2017;00:00;10;5;1014.9;25.3;24.5;24.2;94;5
06/05/2017;12:00;9;6.4;1015.3;25.9;24.4;23.7;88;1
06/05/2017;18:00;null;null;null;null;null;null;null;null
07/05/2017;00:00;6;.2;1014.4;26.7;25;24.1;86;4
07/05/2017;12:00;10;5.3;1014.7;24.9;24.5;24.3;97;1
07/05/2017;18:00;null;null;null;null;null;null;null;null
08/05/2017;00:00;9;9.8;1013.6;24.8;24.4;24.3;97;1
08/05/2017;12:00;9;69.4;1014.2;24.9;24.8;24.6;99;3
08/05/2017;18:00;null;null;null;null;null;null;null;null
09/05/2017;00:00;6;0;1013.7;25.3;24.8;24.5;96;1
09/05/2017;12:00;10;1.3;1015.1;24.9;24.8;24.6;99;1
09/05/2017;18:00;null;null;null;null;null;null;null;null
10/05/2017;00:00;8;1.4;1013.9;25.1;25;24.8;99;1
10/05/2017;12:00;9;1.4;1015;25.2;24.8;24.5;96;1
10/05/2017;18:00;null;null;null;null;null;null;null;null
11/05/2017;00:00;6;0;1013.6;26.9;25.2;24.5;87;3
11/05/2017;12:00;6;2;1014.6;28.5;25.8;24.4;79;2
11/05/2017;18:00;null;null;null;null;null;null;null;null
12/05/2017;00:00;6;.6;1013.3;26.3;24.5;23.7;86;1
12/05/2017;12:00;3;0;1015.2;27.6;23.6;21.6;70;2
12/05/2017;18:00;null;null;null;null;null;null;null;null
13/05/2017;00:00;5;0;1015.8;26.1;23.3;21.7;77;3
13/05/2017;12:00;3;0;1017.2;27;24.5;23.5;81;1
13/05/2017;18:00;null;null;null;null;null;null;null;null
14/05/2017;00:00;3;0;1015.4;26.4;23.9;22.7;80;1
14/05/2017;12:00;2;3;1016.7;27.9;25.2;24;80;1
14/05/2017;18:00;null;null;null;null;null;null;null;null
15/05/2017;00:00;4;0;1014.5;26.5;24.9;24.1;87;3
15/05/2017;12:00;4;0;1015.6;27.5;25.3;24;82;1
15/05/2017;18:00;null;null;null;null;null;null;null;null
16/05/2017;00:00;5;0;1014.2;26.5;25.2;24.6;90;0
16/05/2017;12:00;6;0;1014.1;28.3;25.5;24.2;79;5
16/05/2017;18:00;null;null;null;null;null;null;null;null
17/05/2017;00:00;7;0;1013.6;26.9;25.7;25.2;91;7
17/05/2017;12:00;3;0;1015.8;28.7;26.7;25.8;85;1
17/05/2017;18:00;null;null;null;null;null;null;null;null
18/05/2017;00:00;6;0;1014.3;27.1;25.6;24.8;88;3
18/05/2017;12:00;5;.1;1013.9;28.5;26.2;25;82;1
18/05/2017;18:00;null;null;null;null;null;null;null;null
19/05/2017;00:00;6;.6;1013.6;26.3;24.9;24.2;89;2
19/05/2017;12:00;3;0;1013.8;28.3;25.6;24.4;80;1
19/05/2017;18:00;null;null;null;null;null;null;null;null
20/05/2017;00:00;5;0;1013.5;26.5;24.8;23.9;86;5
20/05/2017;12:00;4;0;1015;27.5;25.8;24.8;86;3
20/05/2017;18:00;null;null;null;null;null;null;null;null
21/05/2017;00:00;10;37;1015.8;24.5;24.4;24.2;99;1
21/05/2017;12:00;10;132.8;1016.2;24.7;24.7;24.6;100;5
21/05/2017;18:00;null;null;null;null;null;null;null;null
22/05/2017;00:00;9;6.2;1014.8;24.5;24.4;24.2;99;1
22/05/2017;12:00;9;15.8;1015.3;26.1;26;25.8;99;1
22/05/2017;18:00;null;null;null;null;null;null;null;null
23/05/2017;00:00;6;2.8;1014.5;26.3;24.6;23.9;87;2
23/05/2017;12:00;5;.5;1015.8;28.5;25.2;23.5;75;1
23/05/2017;18:00;null;null;null;null;null;null;null;null
24/05/2017;00:00;9;10;1016.8;24.6;24.6;24.6;100;1
24/05/2017;12:00;10;52.2;1017.1;24.7;24.7;24.6;100;1
24/05/2017;18:00;null;null;null;null;null;null;null;null
25/05/2017;00:00;8;21.4;1017.1;24.6;24.6;24.4;100;5
25/05/2017;12:00;10;21.9;1017.6;24.6;24.6;24.6;100;1
25/05/2017;18:00;null;null;null;null;null;null;null;null
26/05/2017;00:00;10;2.1;1017.2;24.4;24.4;24.4;100;1
26/05/2017;12:00;10;26.4;1017.4;24.6;24.5;24.4;99;1
26/05/2017;18:00;null;null;null;null;null;null;null;null
27/05/2017;00:00;10;6;1016.1;24.5;24.5;24.4;100;1
27/05/2017;12:00;10;44.4;1016.7;25.2;25;24.9;98;5
27/05/2017;18:00;null;null;null;null;null;null;null;null
28/05/2017;00:00;6;24;1016.1;25.3;24.5;24.2;94;5
28/05/2017;12:00;10;.6;1017.1;27;24.8;23.9;83;3
28/05/2017;18:00;null;null;null;null;null;null;null;null
29/05/2017;00:00;10;15.2;1016.2;24.9;24;23.5;93;5
29/05/2017;12:00;10;.2;1018;26.9;23.1;21.3;72;2
29/05/2017;18:00;null;null;null;null;null;null;null;null
30/05/2017;00:00;9;.1;1016.9;24.8;22.6;21.5;82;1
30/05/2017;12:00;9;.5;1017;24.9;23.7;23.2;91;1
30/05/2017;18:00;null;null;null;null;null;null;null;null
31/05/2017;00:00;10;0;1016;24.6;23.3;22.7;89;1
31/05/2017;12:00;10;24;1015.8;24.7;24.7;24.6;100;1
31/05/2017;18:00;null;null;null;null;null;null;null;null
01/06/2017;00:00;9;1.1;1015.7;25;24.2;24;94;5
01/06/2017;12:00;10;66;1017.9;24.7;24.7;24.6;100;1
01/06/2017;18:00;null;null;null;null;null;null;null;null
02/06/2017;00:00;5;4.6;1015.8;24.8;23.9;23.5;93;0
02/06/2017;12:00;9;4.7;1018;25.3;24.7;24.5;96;1
02/06/2017;18:00;null;null;null;null;null;null;null;null
03/06/2017;00:00;6;5.3;1017;26.1;25;24.4;91;1
03/06/2017;12:00;4;0;1016.6;27.5;25.2;24;82;2
03/06/2017;18:00;null;0;null;null;null;null;null;null
04/06/2017;00:00;10;1.5;1016.5;24.7;23.5;22.8;90;3
04/06/2017;12:00;3;.1;1017.8;27.5;24.7;23.2;78;7
04/06/2017;18:00;null;null;null;null;null;null;null;null
05/06/2017;00:00;5;.3;1017.1;25.3;24.4;24;93;3
05/06/2017;12:00;3;.3;1017.6;27.4;25;23.8;81;2
05/06/2017;18:00;null;null;null;null;null;null;null;null
06/06/2017;00:00;6;.1;1016;26.1;23.8;22.5;81;4
06/06/2017;12:00;7;.8;1017;24.8;24.4;24.3;97;3
06/06/2017;18:00;null;null;null;null;null;null;null;null
07/06/2017;00:00;6;9;1015.8;25.1;24.5;24.1;95;9
07/06/2017;12:00;9;.5;1015.7;26.1;24;22.9;83;9
07/06/2017;18:00;null;null;null;null;null;null;null;null
08/06/2017;00:00;3;0;1014.9;26.1;24.3;23.3;85;3
08/06/2017;12:00;7;6.2;1015.8;24.9;23.7;23.2;91;1
08/06/2017;18:00;null;null;null;null;null;null;null;null
09/06/2017;00:00;6;0;1015.1;26.5;24.4;23.3;83;3
09/06/2017;12:00;3;.1;1016.1;25.1;24.3;23;93;1
09/06/2017;18:00;null;null;null;null;null;null;null;null
10/06/2017;00:00;4;.3;1015.8;26.1;25.2;24.8;93;5
10/06/2017;12:00;9;13.6;1017.5;24.9;24.9;24.8;100;1
10/06/2017;18:00;null;null;null;null;null;null;null;null
11/06/2017;00:00;6;0;1015.4;24.7;23.8;23.2;92;1
11/06/2017;12:00;6;1.3;1017.3;25.1;22.6;21.3;80;1
11/06/2017;18:00;null;null;null;null;null;null;null;null
12/06/2017;00:00;6;18;1017.9;25.4;23.4;22.5;84;2
12/06/2017;12:00;4;2.2;1017.7;25.9;24.4;23.7;88;2
12/06/2017;18:00;null;null;null;null;null;null;null;null
13/06/2017;00:00;5;0;1017;25.1;24.5;24.1;95;1
13/06/2017;12:00;3;12;1017.9;27.3;24.3;22.8;77;9
13/06/2017;18:00;null;null;null;null;null;null;null;null
14/06/2017;00:00;6;.7;1016;26.2;24.3;23.5;85;9
14/06/2017;12:00;8;2.4;1018;26.3;24.2;23.3;84;5
14/06/2017;18:00;null;null;null;null;null;null;null;null
15/06/2017;00:00;7;0;1016.7;25.9;23.2;21.9;79;3
15/06/2017;12:00;10;15.4;1017.5;25.3;24.5;24.2;94;12
15/06/2017;18:00;null;null;null;null;null;null;null;null
16/06/2017;00:00;10;15;1016.4;24.8;24.8;24.8;100;1
16/06/2017;12:00;10;11.7;1018.2;24.4;23.4;23;92;5
16/06/2017;18:00;null;null;null;null;null;null;null;null
17/06/2017;00:00;10;15.2;1017.3;24.2;23;22.5;90;1
17/06/2017;12:00;3;1.2;1016.9;26.7;24.3;23.1;81;9
17/06/2017;18:00;null;null;null;null;null;null;null;null
18/06/2017;00:00;5;.4;1014.7;24.7;23.4;22.7;89;5
18/06/2017;12:00;9;7;1015.5;24.2;23.1;22.6;91;1
18/06/2017;18:00;null;null;null;null;null;null;null;null
19/06/2017;00:00;10;11.4;1016.1;24.4;24.4;24.4;100;1
19/06/2017;12:00;6;0;1016.9;26.9;23.8;22.2;76;2
19/06/2017;18:00;null;null;null;null;null;null;null;null
20/06/2017;00:00;10;9.4;1016.5;23.4;23.3;23.4;99;2
20/06/2017;12:00;9;28;1017.5;24.5;24.5;24.4;100;1
20/06/2017;18:00;null;null;null;null;null;null;null;null
21/06/2017;00:00;6;1.2;1016.7;25.3;24.4;24;93;3
21/06/2017;12:00;9;.2;1017.6;26.6;24.4;23.5;83;9
21/06/2017;18:00;null;null;null;null;null;null;null;null
22/06/2017;00:00;6;2.5;1016.5;24.6;23;22.3;87;8
22/06/2017;12:00;8;.4;1017;25.3;22.6;21.3;79;1
22/06/2017;18:00;null;null;null;null;null;null;null;null
23/06/2017;00:00;10;7;1015.2;24.5;24.5;24.4;100;9
23/06/2017;12:00;7;10.2;1016.2;26.7;23.9;22.4;78;5
23/06/2017;18:00;null;null;null;null;null;null;null;null
24/06/2017;00:00;5;3.7;1016.2;25.3;23.9;23.3;89;9
24/06/2017;12:00;5;4.8;1017.9;27.1;24.2;22.8;78;3
24/06/2017;18:00;null;null;null;null;null;null;null;null
25/06/2017;00:00;6;.8;1017;25.3;23.6;22.9;87;3
25/06/2017;12:00;3;0;1017.8;26.9;23.4;21.6;73;8
25/06/2017;18:00;null;null;null;null;null;null;null;null
26/06/2017;00:00;5;0;1017.1;25.2;22.9;21;81;3
26/06/2017;12:00;6;.7;1017.2;25;23.6;23.1;89;1
26/06/2017;18:00;null;null;null;null;null;null;null;null
27/06/2017;00:00;7;0;1015.5;25.5;23;21.7;80;5
27/06/2017;12:00;3;.2;1017.2;26.7;23.5;21.8;75;2
27/06/2017;18:00;null;null;null;null;null;null;null;null
28/06/2017;00:00;4;0;1017.1;25.5;23.2;22.1;82;9
28/06/2017;12:00;10;1;1018.4;24.8;23;22.1;85;3
28/06/2017;18:00;null;null;null;null;null;null;null;null
29/06/2017;00:00;6;10;1017.6;24.4;23.9;23.7;96;5
29/06/2017;12:00;10;30;1018.5;24.4;23.7;23.5;95;1
29/06/2017;18:00;null;null;null;null;null;null;null;null
30/06/2017;00:00;10;8;1017.4;24.5;24.5;24.4;100;1
30/06/2017;12:00;10;19.8;1018.1;24.3;24.3;24.2;100;1
30/06/2017;18:00;null;null;null;null;null;null;null;null
01/07/2017;00:00;10;41;1018.7;24.1;23.5;23.3;95;5
01/07/2017;12:00;10;.4;1019.2;24.3;23.8;23.5;96;5
01/07/2017;18:00;null;null;null;null;null;null;null;null
02/07/2017;00:00;10;28;1018.2;24.5;24.4;24.4;99;1
02/07/2017;12:00;6;4.4;1018.5;24.5;23.4;23;91;1
02/07/2017;18:00;null;null;null;null;null;null;null;null
03/07/2017;00:00;10;5.4;1019.2;24.3;23.4;23;93;2
03/07/2017;12:00;10;25;1020.2;25.1;23;21.9;83;12
03/07/2017;18:00;null;null;null;null;null;null;null;null
04/07/2017;00:00;4;.8;1019.7;24.3;22;20.7;81;3
04/07/2017;12:00;3;.6;1020.3;25;23.2;22.5;86;14
04/07/2017;18:00;null;null;null;null;null;null;null;null
05/07/2017;00:00;10;9;1020.1;24.4;23.9;23.7;96;14
05/07/2017;12:00;9;6;1019;24.2;22.2;21.3;84;17
05/07/2017;18:00;null;null;null;null;null;null;null;null
06/07/2017;00:00;10;3.6;1019;24.6;23;22.3;87;9
06/07/2017;12:00;10;15;1019.5;24.4;23.6;23.4;94;5
06/07/2017;18:00;null;null;null;null;null;null;null;null
07/07/2017;00:00;10;4.5;1018.5;24.7;22.3;21.1;80;9
07/07/2017;12:00;10;.5;1019.3;25.9;23.5;22.3;81;12
07/07/2017;18:00;null;null;null;null;null;null;null;null
08/07/2017;00:00;7;.4;1017.9;24.5;22.3;20.9;81;5
08/07/2017;12:00;null;null;null;null;null;null;null;null
08/07/2017;18:00;null;null;null;null;null;null;null;null
09/07/2017;00:00;6;5;1018.9;24.3;23;22.3;89;10
09/07/2017;12:00;7;0;1019.4;24.9;22.6;21.5;82;12
09/07/2017;18:00;null;null;null;null;null;null;null;null
10/07/2017;00:00;10;0;1018.1;24.4;22.4;21.3;83;5
10/07/2017;12:00;10;.5;1018.8;24.7;22.1;20.7;79;10
10/07/2017;18:00;null;null;null;null;null;null;null;null
11/07/2017;00:00;5;0;1018.2;24.9;23.2;22.5;87;3
11/07/2017;12:00;9;0;1019.2;25.3;23.4;22.5;85;5
11/07/2017;18:00;null;null;null;null;null;null;null;null
12/07/2017;00:00;10;2;1019.2;24.5;23.2;22.5;89;9
12/07/2017;12:00;9;0;1019.4;25.2;22;20.5;75;10
12/07/2017;18:00;null;null;null;null;null;null;null;null
13/07/2017;00:00;5;0;1019.4;24.6;21.8;20.3;77;3
13/07/2017;12:00;6;.4;1018.6;25.3;23.3;22.3;84;10
13/07/2017;18:00;null;null;null;null;null;null;null;null
14/07/2017;00:00;5;7.2;1019.1;24.5;22;20.5;79;9
14/07/2017;12:00;9;1;1018.8;25.1;21.8;19.9;73;9
14/07/2017;18:00;null;null;null;null;null;null;null;null
15/07/2017;00:00;5;0;1019.1;24;22.6;21.9;88;3
15/07/2017;12:00;6;.3;1019.8;25.3;20.6;17.9;64;9
15/07/2017;18:00;null;null;null;null;null;null;null;null
16/07/2017;00:00;6;1.2;1019;24.5;21.4;19.5;74;10
16/07/2017;12:00;4;0;1019.9;25.4;21.5;19.3;69;5
16/07/2017;18:00;null;null;null;null;null;null;null;null
17/07/2017;00:00;5;0;1019;24.4;21;19;72;5
17/07/2017;12:00;6;0;1019.2;26.1;20.4;16.8;57;3
17/07/2017;18:00;null;null;null;null;null;null;null;null
18/07/2017;00:00;6;3.2;1018.6;24.7;23;22.1;86;9
18/07/2017;12:00;6;2.8;1019.5;24.6;21.8;20.3;77;1
18/07/2017;18:00;null;null;null;null;null;null;null;null
19/07/2017;00:00;7;0;1018.3;24.4;22;20.7;80;2
19/07/2017;12:00;10;1.7;1019.7;24.3;23.9;23.7;97;1
19/07/2017;18:00;null;null;null;null;null;null;null;null
20/07/2017;00:00;10;4.8;1017.9;24.3;23.7;23.5;96;5
20/07/2017;12:00;10;20.8;1020;23.9;23.7;23.6;99;12
20/07/2017;18:00;null;null;null;null;null;null;null;null
21/07/2017;00:00;8;15.4;1019.2;23.7;22.4;22.2;89;3
21/07/2017;12:00;10;5;1020;23.7;23.2;22.9;96;1
21/07/2017;18:00;null;null;null;null;null;null;null;null
22/07/2017;00:00;6;5.2;1018.8;24.1;23.2;22.6;92;3
22/07/2017;12:00;4;1.8;1020.2;25.3;23.7;23.1;88;3
22/07/2017;18:00;null;null;null;null;null;null;null;null
23/07/2017;00:00;7;1.6;1019;23.9;23.5;23.3;97;1
23/07/2017;12:00;10;8.4;1020.3;23.7;23.4;23.1;97;10
23/07/2017;18:00;null;null;null;null;null;null;null;null
24/07/2017;00:00;6;1.8;1020.2;24.3;22.2;21.1;83;9
24/07/2017;12:00;6;1.1;1021.4;26.1;23.3;21.7;77;9
24/07/2017;18:00;null;null;null;null;null;null;null;null
25/07/2017;00:00;10;1.4;1020.7;23.9;23.7;23.6;99;5
25/07/2017;12:00;4;2.3;1021.1;25.5;22.9;21.5;79;5
25/07/2017;18:00;null;null;null;null;null;null;null;null
26/07/2017;00:00;6;1.9;1020;23.8;21.8;20.7;83;10
26/07/2017;12:00;4;.4;1018.6;25.9;22.9;21.2;76;5
26/07/2017;18:00;null;null;null;null;null;null;null;null
27/07/2017;00:00;10;1.6;1017.2;23.9;23.7;22.4;98;5
27/07/2017;12:00;6;7.8;1018.2;23.9;23.2;22.8;94;9
27/07/2017;18:00;null;null;null;null;null;null;null;null
28/07/2017;00:00;5;6.2;1017.2;23.9;23;22.4;92;5
28/07/2017;12:00;10;2;1019.2;23.8;22.1;21.3;86;10
28/07/2017;18:00;null;null;null;null;null;null;null;null
29/07/2017;00:00;6;0;1018.8;24.4;23.4;22.8;91;3
29/07/2017;12:00;4;0;1021.1;25.4;22.4;20.9;76;9
29/07/2017;18:00;null;null;null;null;null;null;null;null
30/07/2017;00:00;6;5.8;1020.6;24;21.4;19.9;78;10
30/07/2017;12:00;8;4.4;1020.6;24.5;22.6;21.5;84;12
30/07/2017;18:00;null;null;null;null;null;null;null;null
31/07/2017;00:00;6;1.4;null;24.1;21;null;75;9
31/07/2017;12:00;8;2;1019.4;23.9;22;20.9;84;5
31/07/2017;18:00;null;null;null;null;null;null;null;null
01/08/2017;00:00;7;1.2;1018.6;23.8;23.3;23.1;96;3
